candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,대표물품,제조업체,낙찰건수,최근낙찰건수,최근낙찰일,평균낙찰금액,낙찰금액합계,부정당제재,제재횟수,현재제재여부,제재종료일,매칭방식,비고
1,4710160801,유기응집제,6598802147,6598802147,주식회사 헤이치 인 헤이치(H in H),N,N,99,26,2025-12-31,149386164,14789230222.0,,,,,원천_사업자번호집계,
2,4710160801,유기응집제,2048197877,2048197877,주식회사 그린주의,N,N,78,32,2025-12-29,101501539,7917120028.45,,,,,원천_사업자번호집계,
3,4710160801,유기응집제,6768601611,6768601611,주식회사 루트웰,N,N,54,10,2025-12-30,80904342,4368834480.0,,,,,원천_사업자번호집계,
4,4710160801,유기응집제,1160724873,1160724873,나산상사,N,N,54,10,2025-12-26,64190702,3466297885.36,,,,,원천_사업자번호집계,
5,4710160801,유기응집제,1728603252,1728603252,주식회사 리즈너스,N,N,50,32,2025-12-23,57987778,2899388894.0,,,,,원천_사업자번호집계,
6,4710160801,유기응집제,1861501398,1861501398,제이에이치테크,N,N,48,12,2025-12-22,60151747,2887283840.0,,,,,원천_사업자번호집계,
7,4710160801,유기응집제,4858601669,4858601669,주식회사 모아텍,N,N,47,8,2025-12-11,118021616,5547015951.0,,,,,원천_사업자번호집계,
8,4710160801,유기응집제,1308685487,1308685487,바이오퍼스글로벌 주식회사,N,N,46,5,2025-07-07,86112151,3961158937.0,,,,,원천_사업자번호집계,
9,4710160801,유기응집제,1178186004,1178186004,주식회사 와풀,N,N,44,16,2025-09-02,212826072,9364347152.0,,,,,원천_사업자번호집계,
10,4710160801,유기응집제,5031999741,5031999741,대진통상,N,N,41,8,2025-11-27,34320722,1407149590.0,,,,,원천_사업자번호집계,
11,4710160801,유기응집제,5061739883,5061739883,연천종합물산,N,N,40,5,2025-12-10,62721173,2508846920.0,,,,,원천_사업자번호집계,
12,4710160801,유기응집제,2521201281,2521201281,에이디 커머스,N,N,37,9,2025-11-24,35807812,1324889059.0,,,,,원천_사업자번호집계,
13,4710160801,유기응집제,4645800414,4645800414,푸드라인,N,N,37,5,2025-03-25,23764461,879285056.0,,,,,원천_사업자번호집계,
14,4710160801,유기응집제,2824900315,2824900315,서울우유 신안동 고객센터,N,N,37,10,2025-12-23,20893333,773053308.82,,,,,원천_사업자번호집계,
15,4710160801,유기응집제,1488701170,1488701170,주식회사 세진에코텍,N,N,36,12,2025-12-30,164118556,5908268000.0,,,,,원천_사업자번호집계,
16,4710160801,유기응집제,7600201935,7600201935,남양우유신안동가정대리점,N,N,36,11,2025-12-24,15875546,571519650.33,,,,,원천_사업자번호집계,
17,4710160801,유기응집제,4335900794,4335900794,국가대표 선,N,N,34,20,2025-12-05,39689889,1349456230.0,,,,,원천_사업자번호집계,
18,4710160801,유기응집제,8918101078,8918101078,알파유통 주식회사,N,N,33,4,2025-09-23,38581371,1273185234.8,,,,,원천_사업자번호집계,
19,4710160801,유기응집제,7958701414,7958701414,주식회사 씨티원 충남,N,N,32,10,2025-12-31,66340780,2122904955.42,,,,,원천_사업자번호집계,
20,4710160801,유기응집제,4578801111,4578801111,주식회사 가경이앤씨,N,N,31,6,2025-12-24,224792452,6968566026.0,,,,,원천_사업자번호집계,
21,4710160801,유기응집제,1138136157,1138136157,금성이엔씨(주),N,N,31,16,2025-12-30,121369536,3762455629.79,,,,,원천_사업자번호집계,
22,4710160801,유기응집제,4098162406,4098162406,대성이엔이 주식회사,N,N,30,6,2025-12-15,316685137,9500554114.0,,,,,원천_사업자번호집계,
23,4710160801,유기응집제,3018193115,3018193115,(주)현일,N,N,30,6,2025-10-20,121277646,3638329390.0,,,,,원천_사업자번호집계,
24,4710160801,유기응집제,1942600358,1942600358,유신약품,N,N,30,14,2025-12-09,21038753,631162596.0,,,,,원천_사업자번호집계,
25,4710160801,유기응집제,4193201276,4193201276,태화기업,N,N,29,7,2025-12-30,136581825,3960872918.0,,,,,원천_사업자번호집계,
26,4710160801,유기응집제,3091861646,3091861646,모아상사,N,N,29,9,2025-12-11,101900848,2955124581.0,,,,,원천_사업자번호집계,
27,4710160801,유기응집제,3791601089,3791601089,수미테크,N,N,29,5,2025-11-05,52299541,1516686684.0,,,,,원천_사업자번호집계,
28,4710160801,유기응집제,7800601918,7800601918,서울우유안동급식고객센터,N,N,29,7,2025-12-23,12195430,353667473.47,,,,,원천_사업자번호집계,
29,4710160801,유기응집제,3141879298,3141879298,주성테크,N,N,27,12,2025-12-17,150835501,4072558520.0,,,,,원천_사업자번호집계,
30,4710160801,유기응집제,5118127226,5118127226,주식회사 마크온탑,N,N,27,7,2025-11-11,101554183,2741962939.6,,,,,원천_사업자번호집계,
31,4710160801,유기응집제,1312045032,1312045032,툴데포,N,N,27,6,2025-12-12,74542994,2012660840.0,,,,,원천_사업자번호집계,
32,4710160801,유기응집제,4108632912,4108632912,유한회사 창해,N,N,27,4,2025-08-27,54284606,1465684372.94,,,,,원천_사업자번호집계,
33,4710160801,유기응집제,5855300211,5855300211,자연가,N,N,27,4,2025-06-25,14522136,392097684.23,,,,,원천_사업자번호집계,
34,4710160801,유기응집제,1698101874,1698101874,(유)아성개발,N,N,26,6,2025-12-31,59107380,1536791890.0,,,,,원천_사업자번호집계,
35,4710160801,유기응집제,3968701707,3968701707,주식회사 명신테크,N,N,25,8,2025-12-17,208816132,5220403300.0,,,,,원천_사업자번호집계,
36,4710160801,유기응집제,7820901711,7820901711,모아테크,N,N,25,7,2025-10-27,140564705,3514117621.0,,,,,원천_사업자번호집계,
37,4710160801,유기응집제,7498801586,7498801586,(주)에이치비바이오,N,N,25,1,2025-04-21,130532443,3263311066.0,,,,,원천_사업자번호집계,
38,4710160801,유기응집제,2273001106,2273001106,서이트레이드,N,N,25,14,2025-12-16,118393728,2959843210.0,,,,,원천_사업자번호집계,
39,4710160801,유기응집제,5323701365,5323701365,케이엘컴퍼니,N,N,25,5,2025-12-15,62582238,1564555950.0,,,,,원천_사업자번호집계,
40,4710160801,유기응집제,1074471440,1074471440,선경에스엔티,N,N,25,5,2025-10-30,45028510,1125712758.0,,,,,원천_사업자번호집계,
41,4710160801,유기응집제,4038183209,4038183209,탑아이티 주식회사,N,N,24,8,2025-09-24,131438538,3154524920.0,,,,,원천_사업자번호집계,
42,4710160801,유기응집제,8062001161,8062001161,거성산업,N,N,23,2,2025-12-05,42605431,979924902.0,,,,,원천_사업자번호집계,
43,4710160801,유기응집제,7390302693,7390302693,대한시스텍,N,N,23,6,2025-09-23,40656528,935100143.0,,,,,원천_사업자번호집계,
44,4710160801,유기응집제,5088138412,5088138412,"농업회사법인디엔에이주식회사(D.N.A. Co., Ltd)",N,N,23,3,2025-10-22,22175533,510037258.0,,,,,원천_사업자번호집계,
45,4710160801,유기응집제,1222645933,1222645933,디자인 청호,N,N,22,4,2025-10-10,184999255,4069983618.0,,,,,원천_사업자번호집계,
46,4710160801,유기응집제,1790200940,1790200940,필 글로벌(PHIL GLOBAL),N,N,22,2,2025-06-19,61284525,1348259539.64,,,,,원천_사업자번호집계,
47,4710160801,유기응집제,4344300627,4344300627,대산이엔지,N,N,22,4,2025-04-23,47774770,1051044930.0,,,,,원천_사업자번호집계,
48,4710160801,유기응집제,2838102688,2838102688,주식회사 비젼바이오,N,Y,22,11,2025-12-17,26144224,575172930.0,,,,,원천_사업자번호집계,
49,4710160801,유기응집제,5331002128,5331002128,시지에이치,N,N,22,2,2025-05-02,24984314,549654903.0,,,,,원천_사업자번호집계,
50,4710160801,유기응집제,1138163993,1138163993,한성중공업(주),N,N,21,3,2025-04-17,224177400,4707725406.0,,,,,원천_사업자번호집계,
51,4111331901,기타수질분석기,1148604783,1148604783,써모피셔사이언티픽솔루션스 유한회사,N,N,68,32,2025-11-05,381414965,25936217650.0,,,,,원천_사업자번호집계,
52,4111331901,기타수질분석기,6218701961,6218701961,주식회사이지랩,N,N,59,11,2025-11-24,53716769,3169289400.0,,,,,원천_사업자번호집계,
53,4111331901,기타수질분석기,2108159349,2108159349,주식회사 피디원 (PDONE),N,N,53,11,2025-10-27,259612769,13759476741.0,,,,,원천_사업자번호집계,
54,4111331901,기타수질분석기,1728603252,1728603252,주식회사 리즈너스,N,N,50,32,2025-12-23,57987778,2899388894.0,,,,,원천_사업자번호집계,
55,4111331901,기타수질분석기,1308123448,1308123448,호리바코리아(주),N,N,47,9,2025-12-23,1226219264,57632305396.0,,,,,원천_사업자번호집계,
56,4111331901,기타수질분석기,2068627654,2068627654,주식회사 원캐스트,N,N,46,9,2025-11-12,367189081,16890697742.0,,,,,원천_사업자번호집계,
57,4111331901,기타수질분석기,5938702267,5938702267,주식회사 이솔사이언스,N,N,45,13,2025-10-27,106232444,4780460000.0,,,,,원천_사업자번호집계,
58,4111331901,기타수질분석기,2078802795,2078802795,주식회사 클라우드소프트,N,N,41,7,2025-11-04,49425027,2026426099.0,,,,,원천_사업자번호집계,
59,4111331901,기타수질분석기,1348121423,1348121423,주식회사 서전기전,N,N,37,13,2025-12-08,1986572105,73503167874.0,,,,,원천_사업자번호집계,
60,4111331901,기타수질분석기,8235600263,8235600263,제이퍼블리코,N,N,37,9,2025-10-31,55047757,2036766995.0,,,,,원천_사업자번호집계,
61,4111331901,기타수질분석기,2824900315,2824900315,서울우유 신안동 고객센터,N,N,37,10,2025-12-23,20893333,773053308.82,,,,,원천_사업자번호집계,
62,4111331901,기타수질분석기,7600201935,7600201935,남양우유신안동가정대리점,N,N,36,11,2025-12-24,15875546,571519650.33,,,,,원천_사업자번호집계,
63,4111331901,기타수질분석기,2852501641,2852501641,유니플러스,N,N,35,13,2025-11-27,49579836,1735294250.0,,,,,원천_사업자번호집계,
64,4111331901,기타수질분석기,3328802499,3328802499,주식회사 루트텍,N,N,35,2,2025-05-30,46886168,1641015863.0,,,,,원천_사업자번호집계,
65,4111331901,기타수질분석기,6168157632,6168157632,주식회사 대은계전,N,Y,30,11,2025-12-09,372354867,11170646000.0,,,,,원천_사업자번호집계,
66,4111331901,기타수질분석기,2568802462,2568802462,주식회사 연승,N,N,29,,2024-02-02,163722359,4747948400.0,,,,,원천_사업자번호집계,
67,4111331901,기타수질분석기,2051667999,2051667999,만선테크,N,N,29,7,2025-06-17,76244100,2211078900.0,,,,,원천_사업자번호집계,
68,4111331901,기타수질분석기,5151604381,5151604381,연택테크,N,N,29,10,2025-11-06,52322132,1517341830.0,,,,,원천_사업자번호집계,
69,4111331901,기타수질분석기,3658800905,3658800905,주식회사 가나이엔지,N,N,28,8,2025-12-26,204946516,5738502462.0,,,,,원천_사업자번호집계,
70,4111331901,기타수질분석기,5118127226,5118127226,주식회사 마크온탑,N,N,27,7,2025-11-11,101554183,2741962939.6,,,,,원천_사업자번호집계,
71,4111331901,기타수질분석기,6200244688,6200244688,피앤에스,N,N,27,7,2025-12-16,57859277,1562200488.0,,,,,원천_사업자번호집계,
72,4111331901,기타수질분석기,2188101953,2188101953,주식회사 비츠로시스,N,N,26,8,2025-12-18,407964168,10607068380.0,,,,,원천_사업자번호집계,
73,4111331901,기타수질분석기,6348600656,6348600656,주식회사비전제어시스템,N,N,26,6,2025-12-24,147352229,3831157960.0,,,,,원천_사업자번호집계,
74,4111331901,기타수질분석기,5828101679,5828101679,주식회사 비에이치,Y,N,25,6,2025-11-19,246358080,6158952000.0,,,,,원천_사업자번호집계,
75,4111331901,기타수질분석기,4181202459,4181202459,아이들문구,N,N,25,5,2025-07-29,49613056,1240326395.0,,,,,원천_사업자번호집계,
76,4111331901,기타수질분석기,4038183209,4038183209,탑아이티 주식회사,N,N,24,8,2025-09-24,131438538,3154524920.0,,,,,원천_사업자번호집계,
77,4111331901,기타수질분석기,2150235895,2150235895,모두사랑,N,N,24,4,2025-08-11,44085085,1058042036.0,,,,,원천_사업자번호집계,
78,4111331901,기타수질분석기,1238154375,1238154375,주식회사 씨케이테크피아,N,Y,22,10,2025-12-17,255399205,5618782510.0,,,,,원천_사업자번호집계,
79,4111331901,기타수질분석기,6918600192,6918600192,주식회사 엘티에스바이오,N,N,22,4,2025-12-05,71726749,1577988473.0,,,,,원천_사업자번호집계,
80,4111331901,기타수질분석기,1322366711,1322366711,드림팩토리,N,N,22,6,2025-12-23,62861016,1382942351.56,,,,,원천_사업자번호집계,
81,4111331901,기타수질분석기,8218801326,8218801326,주식회사 가은메탈,N,N,21,3,2025-12-08,252144423,5295032890.0,,,,,원천_사업자번호집계,
82,4111331901,기타수질분석기,4721301373,4721301373,어진컴퍼니,N,N,21,,2024-11-29,116237986,2440997700.0,,,,,원천_사업자번호집계,
83,4111331901,기타수질분석기,5102410281,5102410281,세진싸이언스,N,N,21,3,2025-10-24,75142895,1578000790.0,,,,,원천_사업자번호집계,
84,4111331901,기타수질분석기,2903101270,2903101270,다인에스티,N,N,21,9,2025-11-03,63779850,1339376860.0,,,,,원천_사업자번호집계,
85,4111331901,기타수질분석기,8612101471,8612101471,테라물라,N,N,19,6,2025-12-25,106418000,2021942000.0,,,,,원천_사업자번호집계,
86,4111331901,기타수질분석기,6938600164,6938600164,주식회사 마한건설조명,N,N,18,2,2025-04-24,64056008,1153008139.0,,,,,원천_사업자번호집계,
87,4111331901,기타수질분석기,6091669087,6091669087,대광산업,N,N,18,5,2025-09-02,56932447,1024784047.0,,,,,원천_사업자번호집계,
88,4111331901,기타수질분석기,8891000019,8891000019,동행상사,N,N,18,4,2025-11-14,35246885,634443925.0,,,,,원천_사업자번호집계,
89,4111331901,기타수질분석기,4040197932,4040197932,삼미상사,N,N,18,4,2025-11-13,34240552,616329941.0,,,,,원천_사업자번호집계,
90,4111331901,기타수질분석기,4098116407,4098116407,주식회사탑원산업,N,N,17,5,2025-09-03,221300924,3762115711.0,,,,,원천_사업자번호집계,
91,4111331901,기타수질분석기,2938701844,2938701844,주식회사 성은공조,N,N,17,2,2025-12-11,156835625,2666205630.0,,,,,원천_사업자번호집계,
92,4111331901,기타수질분석기,1378604597,1378604597,주식회사 선진일렉텍,N,N,17,5,2025-11-20,156385504,2658553570.0,,,,,원천_사업자번호집계,
93,4111331901,기타수질분석기,1458102877,1458102877,주식회사 오성테크,N,N,17,5,2025-07-30,87057216,1479972680.0,,,,,원천_사업자번호집계,
94,4111331901,기타수질분석기,6502401417,6502401417,선유통,N,N,17,4,2025-08-05,60341174,1025799960.0,,,,,원천_사업자번호집계,
95,4111331901,기타수질분석기,2081552260,2081552260,제주드림코리아,N,N,16,,2024-05-27,60563375,969013995.0,,,,,원천_사업자번호집계,
96,4111331901,기타수질분석기,2023505919,2023505919,연홍코퍼레이션,N,N,16,13,2025-11-10,55980722,895691546.39,,,,,원천_사업자번호집계,
97,4111331901,기타수질분석기,6108108303,6108108303,대성자원개발 주식회사,N,N,16,3,2025-12-31,1520091,24321460.45,,,,,원천_사업자번호집계,
98,4111331901,기타수질분석기,3052389947,3052389947,미래코리아비지니스,N,N,15,4,2025-07-15,47305921,709588820.0,,,,,원천_사업자번호집계,
99,4111331901,기타수질분석기,2363501430,2363501430,디피에스테크놀로지,N,N,14,13,2025-12-26,298520714,4179290000.0,,,,,원천_사업자번호집계,
100,4111331901,기타수질분석기,1308646112,1308646112,주식회사아이티베이스,N,N,14,1,2025-09-25,161779321,2264910500.0,,,,,원천_사업자번호집계,
101,4016150601,여과장치,8278602014,8278602014,주식회사 혼정보통신,N,N,69,10,2025-11-10,51185054,3531768743.0,,,,,원천_사업자번호집계,
102,4016150601,여과장치,5038134949,5038134949,(주)이코우,N,Y,60,17,2025-12-23,267782291,16066937455.0,,,,,원천_사업자번호집계,
103,4016150601,여과장치,7620400047,7620400047,에스지에스,N,N,57,8,2025-12-08,47472819,2705950690.79,,,,,원천_사업자번호집계,
104,4016150601,여과장치,7394000782,7394000782,더원컴퍼니,N,N,51,2,2025-06-23,65134470,3321857976.05,,,,,원천_사업자번호집계,
105,4016150601,여과장치,7278602368,7278602368,주식회사 숨,N,N,48,6,2025-12-03,54933448,2636805503.0,,,,,원천_사업자번호집계,
106,4016150601,여과장치,4858601669,4858601669,주식회사 모아텍,N,N,47,8,2025-12-11,118021616,5547015951.0,,,,,원천_사업자번호집계,
107,4016150601,여과장치,4555100293,4555100293,로드파크,N,N,44,5,2025-12-17,113593009,4998092400.0,,,,,원천_사업자번호집계,
108,4016150601,여과장치,2078802795,2078802795,주식회사 클라우드소프트,N,N,41,7,2025-11-04,49425027,2026426099.0,,,,,원천_사업자번호집계,
109,4016150601,여과장치,7810302068,7810302068,에이스건설산업,N,N,39,9,2025-11-20,57439411,2240137034.95,,,,,원천_사업자번호집계,
110,4016150601,여과장치,6870700558,6870700558,에스엠제이,N,N,35,5,2025-11-25,37583689,1315429118.0,,,,,원천_사업자번호집계,
111,4016150601,여과장치,7958701414,7958701414,주식회사 씨티원 충남,N,N,32,10,2025-12-31,66340780,2122904955.42,,,,,원천_사업자번호집계,
112,4016150601,여과장치,6671900936,6671900936,제이디아이(JDI),N,N,32,3,2025-10-13,27473075,879138387.0,,,,,원천_사업자번호집계,
113,4016150601,여과장치,4578801111,4578801111,주식회사 가경이앤씨,N,N,31,6,2025-12-24,224792452,6968566026.0,,,,,원천_사업자번호집계,
114,4016150601,여과장치,3058149402,3058149402,주식회사 아워스,N,N,31,4,2025-09-22,71837434,2226960452.0,,,,,원천_사업자번호집계,
115,4016150601,여과장치,4098162406,4098162406,대성이엔이 주식회사,N,Y,30,6,2025-12-15,316685137,9500554114.0,,,,,원천_사업자번호집계,
116,4016150601,여과장치,3091861646,3091861646,모아상사,N,N,29,9,2025-12-11,101900848,2955124581.0,,,,,원천_사업자번호집계,
117,4016150601,여과장치,8578100569,8578100569,(주)제이인터내셔날,N,N,28,3,2025-09-17,214370680,6002379050.0,,,,,원천_사업자번호집계,
118,4016150601,여과장치,7511001877,7511001877,비피엔,N,N,28,8,2025-10-01,65861978,1844135390.0,,,,,원천_사업자번호집계,
119,4016150601,여과장치,6068120439,6068120439,(주)네가트론,N,Y,26,5,2025-09-10,210121358,5463155296.0,,,,,원천_사업자번호집계,
120,4016150601,여과장치,6231501484,6231501484,다온상사,N,N,26,2,2025-06-09,116656691,3033073957.0,,,,,원천_사업자번호집계,
121,4016150601,여과장치,1138196062,1138196062,주식회사 케이에스엔텍,N,N,26,4,2025-10-21,84101429,2186637150.0,,,,,원천_사업자번호집계,
122,4016150601,여과장치,7820901711,7820901711,모아테크,N,N,25,7,2025-10-27,140564705,3514117621.0,,,,,원천_사업자번호집계,
123,4016150601,여과장치,2273001106,2273001106,서이트레이드,N,N,25,14,2025-12-16,118393728,2959843210.0,,,,,원천_사업자번호집계,
124,4016150601,여과장치,7390302693,7390302693,대한시스텍,N,N,23,6,2025-09-23,40656528,935100143.0,,,,,원천_사업자번호집계,
125,4016150601,여과장치,2702501178,2702501178,도담,N,N,22,1,2025-02-21,98600128,2169202807.0,,,,,원천_사업자번호집계,
126,4016150601,여과장치,1608803078,1608803078,유명이엔지주식회사,N,Y,21,12,2025-12-08,139764422,2935052860.0,,,,,원천_사업자번호집계,
127,4016150601,여과장치,4551701809,4551701809,니즈스토리,N,N,21,5,2025-11-18,51422968,1079882319.0,,,,,원천_사업자번호집계,
128,4016150601,여과장치,7117800297,7117800297,한나유통,N,N,21,6,2025-12-09,48870578,1026282132.99,,,,,원천_사업자번호집계,
129,4016150601,여과장치,3978101727,3978101727,디에스엔텍 주식회사,N,Y,20,3,2025-11-17,267741325,5354826506.0,,,,,원천_사업자번호집계,
130,4016150601,여과장치,4601501321,4601501321,토마토,N,N,20,3,2025-09-10,40610113,812202256.0,,,,,원천_사업자번호집계,
131,4016150601,여과장치,2803701009,2803701009,오성,N,N,19,2,2025-05-26,133731538,2540899223.0,,,,,원천_사업자번호집계,
132,4016150601,여과장치,8612101471,8612101471,테라물라,N,N,19,6,2025-12-25,106418000,2021942000.0,,,,,원천_사업자번호집계,
133,4016150601,여과장치,3294700944,3294700944,우주유통,N,N,19,5,2025-10-28,47305218,898799142.89,,,,,원천_사업자번호집계,
134,4016150601,여과장치,2168148122,2168148122,주식회사 르몽드인터내셔널,N,N,18,,2024-01-08,452322992,8141813860.0,,,,,원천_사업자번호집계,
135,4016150601,여과장치,1371217543,1371217543,청진유통,N,N,18,4,2025-10-30,70333531,1266003559.29,,,,,원천_사업자번호집계,
136,4016150601,여과장치,3061864998,3061864998,에스코,N,N,18,3,2025-10-28,66737472,1201274496.0,,,,,원천_사업자번호집계,
137,4016150601,여과장치,3883001492,3883001492,유엔글로벌,N,N,18,6,2025-12-27,59543989,1071791796.0,,,,,원천_사업자번호집계,
138,4016150601,여과장치,7608100625,7608100625,대신이엔텍 주식회사,N,Y,17,6,2025-11-18,265300281,4510104784.0,,,,,원천_사업자번호집계,
139,4016150601,여과장치,1218186809,1218186809,(주)씨티원서비스,N,N,17,,2024-12-31,127562997,2168570951.0,,,,,원천_사업자번호집계,
140,4016150601,여과장치,5568101156,5568101156,주식회사 우리에이치알컴퍼니,N,N,17,4,2025-11-24,121108283,2058840819.0,,,,,원천_사업자번호집계,
141,4016150601,여과장치,6990302508,6990302508,해리엔터프라이즈,N,N,17,5,2025-11-25,86930785,1477823349.0,,,,,원천_사업자번호집계,
142,4016150601,여과장치,5073600534,5073600534,엔젤테크,N,N,17,5,2025-11-13,79916535,1358581090.0,,,,,원천_사업자번호집계,
143,4016150601,여과장치,6502401417,6502401417,선유통,N,N,17,4,2025-08-05,60341174,1025799960.0,,,,,원천_사업자번호집계,
144,4016150601,여과장치,4210602677,4210602677,구름미디어,N,N,17,6,2025-10-15,54663022,929271366.0,,,,,원천_사업자번호집계,
145,4016150601,여과장치,3148612199,3148612199,주식회사 유노미아,N,N,16,4,2025-09-04,146172844,2338765499.0,,,,,원천_사업자번호집계,
146,4016150601,여과장치,5918100427,5918100427,주식회사 수연티앤씨,N,N,16,2,2025-08-12,120577481,1929239690.0,,,,,원천_사업자번호집계,
147,4016150601,여과장치,6706200447,6706200447,에스엔컴퍼니,N,N,16,7,2025-10-16,76166576,1218665210.0,,,,,원천_사업자번호집계,
148,4016150601,여과장치,2081552260,2081552260,제주드림코리아,N,N,16,,2024-05-27,60563375,969013995.0,,,,,원천_사업자번호집계,
149,4016150601,여과장치,7342101806,7342101806,나노시스,N,N,16,1,2025-09-17,57850709,925611340.0,,,,,원천_사업자번호집계,
150,4016150601,여과장치,2010989673,2010989673,사회문화＆세무정보사,N,N,16,2,2025-12-04,57183136,914930180.0,,,,,원천_사업자번호집계,
151,4710160802,무기응집제,6768601611,6768601611,주식회사 루트웰,N,N,54,10,2025-12-30,80904342,4368834480.0,,,,,원천_사업자번호집계,
152,4710160802,무기응집제,1160724873,1160724873,나산상사,N,N,54,10,2025-12-26,64190702,3466297885.36,,,,,원천_사업자번호집계,
