candidate_id,물품번호,물품명,사업자번호_정규화,업체명,물품별_AI순위,전체_AI순위,AI예측점수,규칙기반_균형형_물품별순위,규칙기반_균형형_전체순위,규칙기반_균형형점수,대표물품,제조업체,낙찰건수,최근낙찰건수,부정당제재,현재제재여부,창업기업,장애인표준사업장
9,4710160801,유기응집제,1178186004,주식회사 와풀,8,44,0.369457,10,39,28.7681,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0
15,4710160801,유기응집제,1488701170,주식회사 세진에코텍,9,46,0.364123,16,79,26.1403,0.0,0.0,36.0,12.0,0.0,0.0,0.0,0.0
24,4710160801,유기응집제,1942600358,유신약품,10,48,0.359044,34,147,22.5964,0.0,0.0,30.0,14.0,0.0,0.0,0.0,0.0
38,4710160801,유기응집제,2273001106,서이트레이드,11,57,0.27885,28,127,23.3693,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0
29,4710160801,유기응집제,3141879298,주성테크,12,59,0.271458,23,112,23.8451,0.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0
5,4710160801,유기응집제,1728603252,주식회사 리즈너스,13,65,0.226276,3,3,38.0244,0.0,0.0,50.0,32.0,0.0,0.0,1.0,0.0
42,4710160801,유기응집제,8062001161,거성산업,14,66,0.222047,21,97,24.8611,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0
30,4710160801,유기응집제,5118127226,주식회사 마크온탑,15,70,0.204452,9,29,29.9629,0.0,0.0,27.0,7.0,0.0,0.0,1.0,0.0
36,4710160801,유기응집제,7820901711,모아테크,16,71,0.201564,35,164,21.7857,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0
47,4710160801,유기응집제,4344300627,대산이엔지,17,74,0.193064,17,81,26.1299,0.0,0.0,22.0,4.0,0.0,0.0,1.0,0.0
17,4710160801,유기응집제,4335900794,국가대표 선,18,76,0.184727,19,89,25.3042,0.0,0.0,34.0,20.0,0.0,0.0,0.0,0.0
44,4710160801,유기응집제,5088138412,"농업회사법인디엔에이주식회사(D.N.A. Co., Ltd)",19,77,0.183786,49,273,16.869,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0
41,4710160801,유기응집제,4038183209,탑아이티 주식회사,20,81,0.17449,36,168,21.7302,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0
19,4710160801,유기응집제,7958701414,주식회사 씨티원 충남,21,83,0.173,25,118,23.6337,0.0,0.0,32.0,10.0,0.0,0.0,0.0,0.0
26,4710160801,유기응집제,3091861646,모아상사,22,84,0.173,30,134,23.1477,0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0
7,4710160801,유기응집제,4858601669,주식회사 모아텍,23,85,0.168031,15,72,26.7197,0.0,0.0,47.0,8.0,0.0,0.0,0.0,0.0
1,4710160801,유기응집제,6598802147,주식회사 헤이치 인 헤이치(H in H),24,88,0.165643,2,2,43.907,0.0,0.0,99.0,26.0,0.0,0.0,1.0,0.0
6,4710160801,유기응집제,1861501398,제이에이치테크,25,93,0.153941,5,12,35.0921,0.0,0.0,48.0,12.0,0.0,0.0,1.0,0.0
34,4710160801,유기응집제,1698101874,(유)아성개발,26,95,0.151836,11,41,28.6196,0.0,0.0,26.0,6.0,0.0,0.0,1.0,0.0
32,4710160801,유기응집제,4108632912,유한회사 창해,27,96,0.149781,42,194,19.8371,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0
3,4710160801,유기응집제,6768601611,주식회사 루트웰,28,97,0.147909,4,9,35.89,0.0,0.0,54.0,10.0,0.0,0.0,1.0,0.0
31,4710160801,유기응집제,1312045032,툴데포,29,98,0.138272,38,174,21.1951,0.0,0.0,27.0,6.0,0.0,0.0,0.0,0.0
12,4710160801,유기응집제,2521201281,에이디 커머스,30,100,0.136146,7,23,31.6995,0.0,0.0,37.0,9.0,0.0,0.0,1.0,0.0
8,4710160801,유기응집제,1308685487,바이오퍼스글로벌 주식회사,31,102,0.130699,20,94,25.0016,0.0,0.0,46.0,5.0,0.0,0.0,0.0,0.0
10,4710160801,유기응집제,5031999741,대진통상,32,103,0.122166,22,110,24.1308,0.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0
45,4710160801,유기응집제,1222645933,디자인 청호,33,104,0.119657,43,196,19.8193,0.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0
4,4710160801,유기응집제,1160724873,나산상사,34,105,0.119585,13,50,27.6012,0.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0
39,4710160801,유기응집제,5323701365,케이엘컴퍼니,35,107,0.115088,12,47,27.9531,0.0,0.0,25.0,5.0,0.0,0.0,1.0,0.0
23,4710160801,유기응집제,3018193115,(주)현일,36,108,0.11492,33,146,22.6026,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0
20,4710160801,유기응집제,4578801111,주식회사 가경이앤씨,37,109,0.111179,26,121,23.6221,0.0,0.0,31.0,6.0,0.0,0.0,0.0,0.0
22,4710160801,유기응집제,4098162406,대성이엔이 주식회사,38,111,0.109831,24,113,23.8003,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0
25,4710160801,유기응집제,4193201276,태화기업,39,113,0.102093,32,143,22.875,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0
50,4710160801,유기응집제,1138163993,한성중공업(주),40,116,0.098632,45,209,19.0707,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0
43,4710160801,유기응집제,7390302693,대한시스텍,41,117,0.09783,14,55,27.2259,0.0,0.0,23.0,6.0,0.0,0.0,1.0,0.0
46,4710160801,유기응집제,1790200940,필 글로벌(PHIL GLOBAL),42,119,0.091043,48,271,16.9797,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0
49,4710160801,유기응집제,5331002128,시지에이치,43,123,0.082232,50,304,15.86,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0
11,4710160801,유기응집제,5061739883,연천종합물산,44,127,0.068821,27,123,23.5345,0.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0
18,4710160801,유기응집제,8918101078,알파유통 주식회사,45,128,0.068319,39,178,20.9368,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0.0
16,4710160801,유기응집제,7600201935,남양우유신안동가정대리점,46,133,0.060241,31,141,22.9966,0.0,0.0,36.0,11.0,0.0,0.0,0.0,0.0
14,4710160801,유기응집제,2824900315,서울우유 신안동 고객센터,47,134,0.059544,29,130,23.2999,0.0,0.0,37.0,10.0,0.0,0.0,0.0,0.0
13,4710160801,유기응집제,4645800414,푸드라인,48,135,0.057321,37,170,21.727,0.0,0.0,37.0,5.0,0.0,0.0,0.0,0.0
33,4710160801,유기응집제,5855300211,자연가,49,139,0.05585,46,234,18.1917,0.0,0.0,27.0,4.0,0.0,0.0,0.0,0.0
27,4710160801,유기응집제,3791601089,수미테크,50,153,0.035422,40,179,20.8544,0.0,0.0,29.0,5.0,0.0,0.0,0.0,0.0
168,4710160802,무기응집제,2838102688,주식회사 비젼바이오,1,4,0.880517,7,96,24.8814,0.0,1.0,22.0,11.0,0.0,0.0,0.0,0.0
199,4710160802,무기응집제,1078738448,(주) 정토산업,2,24,0.628508,48,418,10.4949,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0
179,4710160802,무기응집제,5038128637,(주)로얄정공,3,27,0.530034,17,189,20.1044,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0
154,4710160802,무기응집제,1178186004,주식회사 와풀,4,56,0.298209,2,40,28.7681,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0
172,4710160802,무기응집제,4018700204,(주)도원에코텍,5,68,0.2163,20,198,19.8104,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0
157,4710160802,무기응집제,1488701170,주식회사 세진에코텍,6,87,0.166586,5,80,26.1403,0.0,0.0,36.0,12.0,0.0,0.0,0.0,0.0
196,4710160802,무기응집제,2218116734,(주)용두애브컴,7,94,0.151921,19,195,19.8309,1.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0
162,4710160802,무기응집제,5118127226,주식회사 마크온탑,8,101,0.132058,14,157,21.9629,0.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0
182,4710160802,무기응집제,6062453261,대광엘에스,9,112,0.106994,29,274,16.8656,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0
178,4710160802,무기응집제,6502401417,선유통,10,130,0.06408,31,283,16.4893,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0
155,4710160802,무기응집제,5031999741,대진통상,11,137,0.056106,9,111,24.1308,0.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0
153,4710160802,무기응집제,1728603252,주식회사 리즈너스,12,143,0.043015,1,28,30.0244,0.0,0.0,50.0,32.0,0.0,0.0,0.0,0.0
193,4710160802,무기응집제,1081832612,에이치아이엠,13,151,0.036915,47,408,10.8854,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
176,4710160802,무기응집제,1170866553,대지come,14,152,0.035647,23,222,18.6592,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0
160,4710160802,무기응집제,2092569555,탑에스씨,15,156,0.033521,13,140,23.0733,0.0,0.0,29.0,8.0,0.0,0.0,0.0,0.0
186,4710160802,무기응집제,2638802174,제이컴주식회사,16,160,0.031821,38,352,13.5746,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
189,4710160802,무기응집제,1868702400,주식회사 그린아이앤티,17,161,0.031544,39,359,13.1989,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0
161,4710160802,무기응집제,3091861646,모아상사,18,163,0.02866,12,136,23.1477,0.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0
159,4710160802,무기응집제,1058649262,주식회사 노하우전기통신,19,167,0.027533,6,82,25.8282,0.0,0.0,32.0,15.0,0.0,0.0,0.0,0.0
169,4710160802,무기응집제,5331002128,시지에이치,20,168,0.027188,34,305,15.86,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0
165,4710160802,무기응집제,1138196062,주식회사 케이에스엔텍,21,171,0.02523,18,191,20.0974,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0
173,4710160802,무기응집제,6938600164,주식회사 마한건설조명,22,175,0.024404,35,311,15.5294,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0
151,4710160802,무기응집제,6768601611,주식회사 루트웰,23,176,0.023667,3,48,27.89,0.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0
200,4710160802,무기응집제,4448101663,주식회사 지엔씨,24,177,0.023292,50,445,9.3108,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
181,4710160802,무기응집제,1798102185,주식회사 디오르마,25,178,0.022816,33,300,15.992,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
152,4710160802,무기응집제,1160724873,나산상사,26,179,0.022523,4,51,27.6012,0.0,0.0,54.0,10.0,0.0,0.0,0.0,0.0
183,4710160802,무기응집제,4508801309,주식회사 엄지,27,185,0.02029,30,281,16.5753,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0
177,4710160802,무기응집제,6061799594,태일공구종합상사,28,188,0.019065,25,232,18.2262,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0
164,4710160802,무기응집제,4018140669,(유)신성시엔시,29,192,0.018516,15,171,21.587,0.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0
156,4710160802,무기응집제,2521201281,에이디 커머스,30,195,0.018217,10,115,23.6995,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0
166,4710160802,무기응집제,7390302693,대한시스텍,31,196,0.018113,21,208,19.2259,0.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0
190,4710160802,무기응집제,2372201447,제이에스씨 코퍼레이션,32,198,0.01787,36,324,14.8034,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0
197,4710160802,무기응집제,6211381305,대림로어패럴,33,199,0.017489,37,325,14.7841,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0
170,4710160802,무기응집제,2903101270,다인에스티,34,202,0.017083,16,187,20.1228,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0
175,4710160802,무기응집제,6832501020,성희기업,35,203,0.016963,45,380,11.8684,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
195,4710160802,무기응집제,1664901007,비키,36,206,0.01656,40,362,13.1589,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
187,4710160802,무기응집제,5762601388,에스와이상사,37,215,0.015747,41,363,12.9441,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
198,4710160802,무기응집제,4131501117,부농,38,217,0.014952,42,367,12.821,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0
191,4710160802,무기응집제,1058739873,신풍종합개발 주식회사,39,220,0.014713,11,132,23.2491,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0
188,4710160802,무기응집제,4410801337,엔플,40,222,0.014485,32,292,16.3055,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0
174,4710160802,무기응집제,3883001492,유엔글로벌,41,225,0.014243,26,243,17.8615,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0
158,4710160802,무기응집제,2852501641,유니플러스,42,232,0.013672,8,101,24.6434,0.0,0.0,35.0,13.0,0.0,0.0,0.0,0.0
192,4710160802,무기응집제,7048802729,에스클래스주식회사,43,246,0.011028,49,444,9.3247,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
171,4710160802,무기응집제,4551701809,니즈스토리,44,249,0.010828,24,228,18.3931,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0
180,4710160802,무기응집제,6706200447,에스엔컴퍼니,45,255,0.010347,27,250,17.673,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0
167,4710160802,무기응집제,1790200940,필 글로벌(PHIL GLOBAL),46,257,0.010106,28,272,16.9797,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0
185,4710160802,무기응집제,5250802328,일호컴퍼니,47,261,0.009593,46,397,11.377,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
194,4710160802,무기응집제,2840702041,대원,48,277,0.008515,43,370,12.7415,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
184,4710160802,무기응집제,2218702533,주식회사 이화진,49,291,0.007658,44,373,12.5257,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0
163,4710160802,무기응집제,8878102928,주식회사 제이디폼,50,345,0.005351,22,215,18.9135,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0
222,4710169801,수처리용여과재,2068610605,케이원에코텍 주식회사,1,3,0.895763,8,76,26.6382,0.0,1.0,20.0,7.0,0.0,0.0,0.0,0.0
217,4710169801,수처리용여과재,1168170950,삼천리활성탄소(주),2,7,0.823284,4,37,28.8031,1.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0
206,4710169801,수처리용여과재,6088601170,케이원산업 주식회사,3,62,0.239201,11,133,23.2226,0.0,0.0,38.0,9.0,0.0,0.0,0.0,0.0
212,4710169801,수처리용여과재,5118127226,주식회사 마크온탑,4,114,0.101859,14,158,21.9629,0.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0
241,4710169801,수처리용여과재,1141708314,미성엔지니어링,5,125,0.072161,32,278,16.8088,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0
230,4710169801,수처리용여과재,6502401417,선유통,6,138,0.055978,34,284,16.4893,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0
223,4710169801,수처리용여과재,3978101727,디에스엔텍 주식회사,7,140,0.055565,22,214,18.9259,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0
227,4710169801,수처리용여과재,7608100625,대신이엔텍 주식회사,8,142,0.052439,20,207,19.2995,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0
225,4710169801,수처리용여과재,1392800447,두물기업,9,145,0.041496,12,139,23.0999,1.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0
247,4710169801,수처리용여과재,6108170132,(주)대교통상,10,157,0.032965,48,407,10.953,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
216,4710169801,수처리용여과재,7820901711,모아테크,11,159,0.031983,6,70,26.7857,1.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0
211,4710169801,수처리용여과재,6068659002,(주)씨앤씨솔루션,12,165,0.027675,15,177,21.0749,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0
208,4710169801,수처리용여과재,2650101980,경기모아상사,13,166,0.027669,9,92,25.0317,0.0,0.0,31.0,14.0,0.0,0.0,0.0,0.0
229,4710169801,수처리용여과재,1458102877,주식회사 오성테크,14,169,0.026015,13,150,22.4681,1.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0
202,4710169801,수처리용여과재,2201501330,태정,15,170,0.025676,2,26,30.5086,0.0,0.0,66.0,17.0,0.0,0.0,0.0,0.0
215,4710169801,수처리용여과재,6835400773,삼우,16,172,0.025088,16,180,20.78,0.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0
236,4710169801,수처리용여과재,1318152607,주식회사 극동 아이.씨.엠,17,180,0.021368,26,238,17.9729,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0
240,4710169801,수처리용여과재,6346100764,레브,18,183,0.020673,24,223,18.6529,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0
233,4710169801,수처리용여과재,1798102185,주식회사 디오르마,19,186,0.020094,36,301,15.992,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
203,4710169801,수처리용여과재,4188153158,주식회사 신성씨엔에스,20,187,0.019889,3,27,30.1533,0.0,0.0,63.0,18.0,0.0,0.0,0.0,0.0
245,4710169801,수처리용여과재,8808700159,주식회사 하이패스텔,21,189,0.018956,44,347,13.6739,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0
232,4710169801,수처리용여과재,8272401230,오정,22,191,0.018645,33,280,16.6616,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0
246,4710169801,수처리용여과재,5743001846,에이치알에스(HRS),23,193,0.018305,35,298,16.2357,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0
248,4710169801,수처리용여과재,8930801386,제이앤컴퍼니,24,197,0.017872,46,376,12.2108,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0
226,4710169801,수처리용여과재,2691101486,조앤테크,25,200,0.01733,38,313,15.4812,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0
231,4710169801,수처리용여과재,6101142405,만우전기,26,201,0.017257,28,262,17.3076,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0
218,4710169801,수처리용여과재,8062001161,거성산업,27,204,0.016894,31,275,16.8611,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0
243,4710169801,수처리용여과재,5580801504,더블유엠,28,207,0.0165,41,338,14.2235,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0
205,4710169801,수처리용여과재,4038104830,주식회사 대성안전개발,29,208,0.016293,7,75,26.6813,0.0,0.0,43.0,15.0,0.0,0.0,0.0,0.0
204,4710169801,수처리용여과재,1861501398,제이에이치테크,30,209,0.016265,5,59,27.0921,0.0,0.0,48.0,12.0,0.0,0.0,0.0,0.0
234,4710169801,수처리용여과재,1058762466,(주)케이에이치그룹한국역사문화원,31,211,0.015929,27,245,17.8257,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0
221,4710169801,수처리용여과재,2903101270,다인에스티,32,213,0.01586,19,188,20.1228,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0
209,4710169801,수처리용여과재,1700702117,에스앤디,33,214,0.015762,18,183,20.5085,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0
250,4710169801,수처리용여과재,2258601811,주식회사 원나인텍,34,216,0.015604,49,429,9.9209,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
238,4710169801,수처리용여과재,5253400601,지에이치기업,35,223,0.014456,43,346,13.9079,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
242,4710169801,수처리용여과재,4198802063,주식회사 갑천만수,36,229,0.013862,37,309,15.6294,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0
201,4710169801,수처리용여과재,4178105425,우석이엔지 주식회사,37,231,0.013715,1,7,36.5128,0.0,0.0,125.0,22.0,0.0,0.0,0.0,0.0
224,4710169801,수처리용여과재,6614200580,미성상사,38,233,0.01358,42,340,14.1184,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0
239,4710169801,수처리용여과재,4450402330,피와이테크,39,234,0.013159,39,320,14.8968,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0
214,4710169801,수처리용여과재,1698101874,(유)아성개발,40,244,0.011387,17,181,20.6196,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0
219,4710169801,수처리용여과재,1982100388,제이케이컴퍼니,41,245,0.011041,21,211,19.0059,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0
220,4710169801,수처리용여과재,4121425031,건아,42,256,0.010203,25,235,18.167,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0
207,4710169801,수처리용여과재,2521201281,에이디 커머스,43,266,0.009349,10,116,23.6995,0.0,0.0,37.0,9.0,0.0,0.0,0.0,0.0
228,4710169801,수처리용여과재,2011525821,주앤주,44,272,0.008893,30,267,17.1078,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0
210,4710169801,수처리용여과재,2568802462,주식회사 연승,45,278,0.008431,29,266,17.154,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
237,4710169801,수처리용여과재,5250802328,일호컴퍼니,46,293,0.007502,47,398,11.377,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
244,4710169801,수처리용여과재,2840702041,대원,47,311,0.006658,45,371,12.7415,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0
249,4710169801,수처리용여과재,7398102236,주식회사 정운씨앤씨,48,317,0.006348,50,465,8.1472,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
213,4710169801,수처리용여과재,8878102928,주식회사 제이디폼,49,318,0.006304,23,216,18.9135,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0
235,4710169801,수처리용여과재,3210402072,비제이컴퍼니,50,343,0.005402,40,333,14.3652,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0
