물품별_AI순위,전체_AI순위,candidate_id,물품번호,물품명,사업자번호,사업자번호_정규화,업체명,AI예측점수,대표물품,제조업체,공급품목등록후_경과일수,공급품목등록후_경과일수_log,업체_등록품목수,업체_동일대분류등록수,업체_동일분류공급품목수,업체_동일중분류등록수,업체_동일소분류등록수,업체_대표물품등록수,업체_제조품목등록수,품목_공급업체수,품목_대표물품업체수,품목_제조업체수,품목_제조업체비율,품목_대표물품비율,품목_평균참가업체수,품목_평균참가업체수_log,품목_경쟁강도,이전전체낙찰건수,이전동일품목낙찰건수,해당물품_과거낙찰건수,이전동일대분류낙찰건수,최근365일낙찰건수,최근낙찰일_경과일수,최근낙찰일_경과일수_log,이전낙찰금액합계_log,참가업체수_log,물품번호_prefix2,물품번호_prefix4,물품번호_prefix6,창업기업,장애인표준사업장,사회적기업,부정당제재,제재종료후_경과일수,제재종료후_경과일수_log
31,102,8,4710160801,유기응집제,1308685487,1308685487,바이오퍼스글로벌 주식회사,0.130699,0.0,0.0,1112.0,7.014814351275545,284.0,11.0,5.0,5.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,46.0,0.0,0.0,0.0,3.0,316.0,5.75890177387728,22.099802480507,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
32,103,10,4710160801,유기응집제,5031999741,5031999741,대진통상,0.122166,0.0,0.0,502.0,6.220590170099739,39.0,4.0,4.0,4.0,3.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,41.0,0.0,0.0,0.0,6.0,165.0,5.111987788356544,21.06483192854588,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
33,104,45,4710160801,유기응집제,1222645933,1222645933,디자인 청호,0.119657,0.0,0.0,1248.0,7.130098510125578,118.0,3.0,1.0,1.0,1.0,0.0,20.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,22.0,0.0,0.0,0.0,4.0,226.0,5.424950017481403,22.12690481157709,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
34,105,4,4710160801,유기응집제,1160724873,1160724873,나산상사,0.119585,0.0,0.0,1251.0,7.132497551660044,168.0,9.0,3.0,3.0,3.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,54.0,0.0,0.0,0.0,6.0,137.0,4.927253685157205,21.96635296983237,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
35,107,39,4710160801,유기응집제,5323701365,5323701365,케이엘컴퍼니,0.115088,0.0,0.0,878.0,6.778784897685177,486.0,11.0,6.0,6.0,1.0,1.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,25.0,0.0,0.0,0.0,4.0,148.0,5.003946305945459,21.17086788329727,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
36,108,23,4710160801,유기응집제,3018193115,3018193115,(주)현일,0.11492,0.0,0.0,1244.0,7.126890808898808,87.0,4.0,2.0,2.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,30.0,0.0,0.0,0.0,4.0,201.0,5.308267697401205,22.01479045472488,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
37,109,20,4710160801,유기응집제,4578801111,4578801111,주식회사 가경이앤씨,0.111179,0.0,0.0,159.0,5.075173815233827,69.0,6.0,3.0,3.0,2.0,1.0,33.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,31.0,0.0,0.0,0.0,6.0,137.0,4.927253685157205,22.66467530554532,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
38,111,22,4710160801,유기응집제,4098162406,4098162406,대성이엔이 주식회사,0.109831,0.0,0.0,880.0,6.78105762593618,55.0,8.0,6.0,6.0,1.0,0.0,6.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,30.0,0.0,0.0,3.0,4.0,150.0,5.017279836814924,22.974615961746636,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
39,113,25,4710160801,유기응집제,4193201276,4193201276,태화기업,0.102093,0.0,0.0,1249.0,7.1308988302963465,471.0,7.0,5.0,5.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,29.0,0.0,0.0,0.0,7.0,149.0,5.0106352940962555,22.099730272011683,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
40,116,50,4710160801,유기응집제,1138163993,1138163993,한성중공업(주),0.098632,0.0,0.0,750.0,6.621405651764134,7.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,21.0,0.0,0.0,0.0,0.0,388.0,5.963579343618446,22.272470699877132,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
41,117,43,4710160801,유기응집제,7390302693,7390302693,대한시스텍,0.09783,0.0,0.0,1247.0,7.129297548929373,714.0,23.0,11.0,11.0,3.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,23.0,0.0,0.0,1.0,3.0,242.0,5.493061443340548,20.656164187399888,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
42,119,46,4710160801,유기응집제,1790200940,1790200940,필 글로벌(PHIL GLOBAL),0.091043,0.0,0.0,878.0,6.778784897685177,95.0,6.0,3.0,3.0,3.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,22.0,0.0,0.0,0.0,1.0,333.0,5.8111409929767,21.022080368470313,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
43,123,49,4710160801,유기응집제,5331002128,5331002128,시지에이치,0.082232,0.0,0.0,502.0,6.220590170099739,72.0,6.0,5.0,5.0,4.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,22.0,0.0,0.0,0.0,0.0,388.0,5.963579343618446,20.124801191990645,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
44,127,11,4710160801,유기응집제,5061739883,5061739883,연천종합물산,0.068821,0.0,0.0,1230.0,7.115582126184454,35.0,2.0,2.0,2.0,1.0,1.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,40.0,0.0,0.0,0.0,4.0,151.0,5.0238805208462765,21.643089090512436,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
45,128,18,4710160801,유기응집제,8918101078,8918101078,알파유통 주식회사,0.068319,0.0,0.0,1111.0,7.013915474810528,986.0,7.0,4.0,4.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,33.0,0.0,0.0,0.0,3.0,228.0,5.43372200355424,20.964787657169254,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
46,133,16,4710160801,유기응집제,7600201935,7600201935,남양우유신안동가정대리점,0.060241,0.0,0.0,508.0,6.2324480165505225,44.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,36.0,0.0,0.0,0.0,3.0,136.0,4.919980925828125,20.16380942613728,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
47,134,14,4710160801,유기응집제,2824900315,2824900315,서울우유 신안동 고객센터,0.059544,0.0,0.0,508.0,6.2324480165505225,33.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,37.0,0.0,0.0,0.0,4.0,142.0,4.962844630259907,20.465858569012024,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
48,135,13,4710160801,유기응집제,4645800414,4645800414,푸드라인,0.057321,0.0,0.0,508.0,6.2324480165505225,13.0,1.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,37.0,0.0,0.0,0.0,0.0,410.0,6.018593214496234,20.594619700004895,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
49,139,33,4710160801,유기응집제,5855300211,5855300211,자연가,0.05585,0.0,0.0,510.0,6.236369590203704,44.0,3.0,2.0,2.0,2.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,27.0,0.0,0.0,0.0,1.0,318.0,5.765191102784844,19.787021563725624,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
50,153,27,4710160801,유기응집제,3791601089,3791601089,수미테크,0.035422,0.0,0.0,1229.0,7.114769448366463,38.0,3.0,1.0,1.0,1.0,0.0,0.0,5879.0,20.0,2.0,0.0003401939105290015,0.0034019391052900155,1288.6,7.162087371752364,0.21918693655383567,29.0,0.0,0.0,0.0,2.0,186.0,5.231108616854587,21.139793980055156,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,168,4710160802,무기응집제,2838102688,2838102688,주식회사 비젼바이오,0.880517,0.0,1.0,1109.0,7.01211529430638,6.0,4.0,2.0,2.0,2.0,1.0,3.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,22.0,0.0,0.0,0.0,10.0,143.0,4.969813299576001,20.170181303110756,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
2,24,199,4710160802,무기응집제,1078738448,1078738448,(주) 정토산업,0.628508,0.0,0.0,516.0,6.248042874508429,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,11.0,0.0,0.0,0.0,3.0,151.0,5.0238805208462765,18.590955031269978,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
3,27,179,4710160802,무기응집제,5038128637,5038128637,(주)로얄정공,0.530034,0.0,0.0,137.0,4.927253685157205,4.0,3.0,3.0,3.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,16.0,0.0,0.0,3.0,4.0,199.0,5.298317366548036,22.86950716247019,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
4,56,154,4710160802,무기응집제,1178186004,1178186004,주식회사 와풀,0.298209,0.0,0.0,1234.0,7.118826249062078,16.0,3.0,3.0,3.0,3.0,0.0,4.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,44.0,0.0,0.0,0.0,11.0,255.0,5.545177444479562,22.960175459040382,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
5,68,172,4710160802,무기응집제,4018700204,4018700204,(주)도원에코텍,0.2163,0.0,0.0,1236.0,7.1204443723924875,12.0,3.0,3.0,3.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,20.0,0.0,0.0,6.0,0.0,387.0,5.961005339623274,22.18085122382494,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
6,87,157,4710160802,무기응집제,1488701170,1488701170,주식회사 세진에코텍,0.166586,0.0,0.0,1236.0,7.1204443723924875,47.0,4.0,2.0,2.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,36.0,0.0,0.0,8.0,9.0,136.0,4.919980925828125,22.499618562976682,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
7,94,196,4710160802,무기응집제,2218116734,2218116734,(주)용두애브컴,0.151921,1.0,0.0,397.0,5.986452005284438,43.0,2.0,1.0,1.0,1.0,1.0,5.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,11.0,0.0,0.0,0.0,4.0,170.0,5.14166355650266,21.136381915591908,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
8,101,162,4710160802,무기응집제,5118127226,5118127226,주식회사 마크온탑,0.132058,0.0,0.0,1373.0,7.2254814727822945,1602.0,46.0,17.0,17.0,4.0,2.0,49.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,27.0,0.0,0.0,0.0,4.0,184.0,5.220355825078325,21.731939902532034,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
9,112,182,4710160802,무기응집제,6062453261,6062453261,대광엘에스,0.106994,0.0,0.0,508.0,6.2324480165505225,10.0,3.0,1.0,1.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,16.0,0.0,0.0,0.0,2.0,318.0,5.765191102784844,20.58004962507031,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
10,130,178,4710160802,무기응집제,6502401417,6502401417,선유통,0.06408,0.0,0.0,1356.0,7.213031659834869,1955.0,63.0,26.0,26.0,5.0,1.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,17.0,0.0,0.0,0.0,2.0,284.0,5.652489180268651,20.748738594900335,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
11,137,155,4710160802,무기응집제,5031999741,5031999741,대진통상,0.056106,0.0,0.0,502.0,6.220590170099739,39.0,4.0,4.0,4.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,41.0,0.0,0.0,0.0,6.0,165.0,5.111987788356544,21.06483192854588,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
12,143,153,4710160802,무기응집제,1728603252,1728603252,주식회사 리즈너스,0.043015,0.0,0.0,522.0,6.259581464064923,448.0,11.0,6.0,6.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,50.0,0.0,0.0,0.0,23.0,150.0,5.017279836814924,21.787765825870956,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
13,151,193,4710160802,무기응집제,1081832612,1081832612,에이치아이엠,0.036915,0.0,0.0,1108.0,7.011213987350367,180.0,6.0,3.0,3.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,12.0,0.0,0.0,0.0,0.0,446.0,6.102558594613569,20.071180752000146,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
14,152,176,4710160802,무기응집제,1170866553,1170866553,대지come,0.035647,0.0,0.0,501.0,6.218600119691729,148.0,5.0,1.0,1.0,1.0,0.0,35.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,17.0,0.0,0.0,0.0,4.0,150.0,5.017279836814924,22.069758658746156,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
15,156,160,4710160802,무기응집제,2092569555,2092569555,탑에스씨,0.033521,0.0,0.0,501.0,6.218600119691729,108.0,9.0,1.0,1.0,1.0,0.0,14.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,29.0,0.0,0.0,0.0,8.0,149.0,5.0106352940962555,21.988685088309673,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
16,160,186,4710160802,무기응집제,2638802174,2638802174,제이컴주식회사,0.031821,0.0,0.0,1109.0,7.01211529430638,575.0,20.0,9.0,9.0,4.0,1.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,14.0,0.0,0.0,0.0,2.0,166.0,5.117993812416755,20.5435740724156,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
17,161,189,4710160802,무기응집제,1868702400,1868702400,주식회사 그린아이앤티,0.031544,0.0,0.0,1230.0,7.115582126184454,588.0,18.0,8.0,8.0,4.0,1.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,13.0,0.0,0.0,0.0,2.0,338.0,5.82600010738045,20.605709667928846,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
18,163,161,4710160802,무기응집제,3091861646,3091861646,모아상사,0.02866,0.0,0.0,1235.0,7.119635638017636,368.0,10.0,7.0,7.0,3.0,6.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,29.0,0.0,0.0,0.0,6.0,163.0,5.099866427824199,21.80680664664505,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
19,167,159,4710160802,무기응집제,1058649262,1058649262,주식회사 노하우전기통신,0.027533,0.0,0.0,502.0,6.220590170099739,193.0,10.0,4.0,4.0,2.0,0.0,2.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,32.0,0.0,0.0,0.0,7.0,148.0,5.003946305945459,22.37591281864951,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
20,168,169,4710160802,무기응집제,5331002128,5331002128,시지에이치,0.027188,0.0,0.0,502.0,6.220590170099739,72.0,6.0,5.0,5.0,4.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,22.0,0.0,0.0,0.0,0.0,388.0,5.963579343618446,20.124801191990645,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
21,171,165,4710160802,무기응집제,1138196062,1138196062,주식회사 케이에스엔텍,0.02523,0.0,0.0,1234.0,7.118826249062078,119.0,6.0,2.0,2.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,26.0,0.0,0.0,0.0,2.0,200.0,5.303304908059076,21.505630653124907,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
22,175,173,4710160802,무기응집제,6938600164,6938600164,주식회사 마한건설조명,0.024404,0.0,0.0,985.0,6.893656354602635,182.0,7.0,2.0,2.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,18.0,0.0,0.0,0.0,0.0,394.0,5.978885764901122,20.8656401380523,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
23,176,151,4710160802,무기응집제,6768601611,6768601611,주식회사 루트웰,0.023667,0.0,0.0,881.0,6.782192056006791,297.0,10.0,6.0,6.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,54.0,0.0,0.0,0.0,7.0,149.0,5.0106352940962555,22.19776210132738,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
24,177,200,4710160802,무기응집제,4448101663,4448101663,주식회사 지엔씨,0.023292,0.0,0.0,1230.0,7.115582126184454,116.0,7.0,4.0,4.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,10.0,0.0,0.0,0.0,0.0,773.0,6.651571873589727,21.277378975897147,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
25,178,181,4710160802,무기응집제,1798102185,1798102185,주식회사 디오르마,0.022816,0.0,0.0,1111.0,7.013915474810528,1649.0,50.0,19.0,19.0,6.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,16.0,0.0,0.0,0.0,2.0,228.0,5.43372200355424,20.65115740391971,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
26,179,152,4710160802,무기응집제,1160724873,1160724873,나산상사,0.022523,0.0,0.0,1477.0,7.298445101508147,168.0,9.0,3.0,3.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,54.0,0.0,0.0,0.0,6.0,137.0,4.927253685157205,21.96635296983237,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
27,185,183,4710160802,무기응집제,4508801309,4508801309,주식회사 엄지,0.02029,0.0,0.0,873.0,6.773080375655535,112.0,4.0,3.0,3.0,1.0,0.0,3.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,15.0,0.0,0.0,0.0,3.0,247.0,5.5134287461649825,21.437726878294146,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
28,188,177,4710160802,무기응집제,6061799594,6061799594,태일공구종합상사,0.019065,0.0,0.0,150.0,5.017279836814924,60.0,1.0,1.0,1.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,17.0,0.0,0.0,0.0,4.0,185.0,5.225746673713202,20.793527528207665,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
29,192,164,4710160802,무기응집제,4018140669,4018140669,(유)신성시엔시,0.018516,0.0,0.0,1233.0,7.1180162044653335,77.0,2.0,1.0,1.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,26.0,0.0,0.0,0.0,5.0,149.0,5.0106352940962555,21.622196540118082,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
30,195,156,4710160802,무기응집제,2521201281,2521201281,에이디 커머스,0.018217,0.0,0.0,984.0,6.892641641172089,223.0,8.0,5.0,5.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,37.0,0.0,0.0,0.0,5.0,169.0,5.135798437050262,21.0045945645773,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
31,196,166,4710160802,무기응집제,7390302693,7390302693,대한시스텍,0.018113,0.0,0.0,1240.0,7.123672785204607,714.0,23.0,11.0,11.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,23.0,0.0,0.0,1.0,3.0,242.0,5.493061443340548,20.656164187399888,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
32,198,190,4710160802,무기응집제,2372201447,2372201447,제이에스씨 코퍼레이션,0.01787,0.0,0.0,1240.0,7.123672785204607,727.0,23.0,11.0,11.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,13.0,0.0,0.0,0.0,4.0,138.0,4.9344739331306915,20.302874069993244,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
33,199,197,4710160802,무기응집제,6211381305,6211381305,대림로어패럴,0.017489,0.0,0.0,129.0,4.867534450455582,96.0,5.0,1.0,1.0,1.0,0.0,4.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,11.0,0.0,0.0,0.0,6.0,198.0,5.293304824724492,20.74562343944328,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
34,202,170,4710160802,무기응집제,2903101270,2903101270,다인에스티,0.017083,0.0,0.0,151.0,5.0238805208462765,120.0,7.0,5.0,5.0,5.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,21.0,0.0,0.0,0.0,8.0,187.0,5.236441962829949,21.015470313645185,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
35,203,175,4710160802,무기응집제,6832501020,6832501020,성희기업,0.016963,0.0,0.0,502.0,6.220590170099739,48.0,4.0,3.0,3.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,18.0,0.0,0.0,0.0,0.0,621.0,6.432940092739179,20.449746911931786,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
36,206,195,4710160802,무기응집제,1664901007,1664901007,비키,0.01656,0.0,0.0,880.0,6.78105762593618,285.0,10.0,5.0,5.0,3.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,11.0,0.0,0.0,0.0,2.0,348.0,5.855071922202427,21.385131249135924,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
37,215,187,4710160802,무기응집제,5762601388,5762601388,에스와이상사,0.015747,0.0,0.0,502.0,6.220590170099739,79.0,5.0,3.0,3.0,2.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,14.0,0.0,0.0,0.0,2.0,249.0,5.521460917862246,20.038280400552853,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
38,217,198,4710160802,무기응집제,4131501117,4131501117,부농,0.014952,0.0,0.0,522.0,6.259581464064923,91.0,5.0,3.0,3.0,1.0,0.0,0.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,11.0,0.0,0.0,0.0,1.0,282.0,5.645446897643238,19.943589764204138,0.0,47.0,4710.0,471016.0,0.0,0.0,0.0,0.0,0.0,0.0
39,220,191,4710160802,무기응집제,1058739873,1058739873,신풍종합개발 주식회사,0.014713,0.0,0.0,151.0,5.0238805208462765,92.0,3.0,3.0,3.0,2.0,0.0,1.0,2673.0,15.0,6.0,0.002244668911335578,0.005611672278338945,24.102040816326532,3.2229491502558365,0.009016850286691558,13.0,0.0,0.0,0.0,0.0,409.0,6.016157159698354,19.98660245240782,0.0,47.0,4710.0,471016.0,0.0,0.0,1.0,0.0,0.0,0.0
